call_id,call_date,hcp_id,rep_id,product_id,channel,sample_dropped
CALL000001203,2023-02-14,HCP000035,REP016,P001,Rep Call,False
CALL000001204,2023-06-22,HCP000035,REP016,P001,Rep Call,False
CALL000001205,2023-07-05,HCP000035,REP016,P001,Rep Call,False
CALL000001206,2023-08-15,HCP000035,REP016,P001,Rep Call,False
CALL000001207,2023-11-09,HCP000035,REP016,P001,Rep Call,True
CALL000001208,2024-01-05,HCP000035,REP016,P001,Rep Call,True
CALL000001209,2024-03-18,HCP000035,REP016,P001,Rep Call,False
CALL000001210,2024-05-30,HCP000035,REP016,P001,Rep Call,False
CALL000001211,2024-07-01,HCP000035,REP016,P001,Rep Call,False
CALL000001212,2024-09-23,HCP000035,REP016,P001,Rep Call,True
CALL000001213,2024-12-19,HCP000035,REP016,P001,Rep Call,True
CALL000001214,2025-04-22,HCP000035,REP016,P001,Rep Call,False
CALL000001215,2025-06-06,HCP000035,REP016,P001,Rep Call,True
CALL000001216,2025-09-03,HCP000035,REP016,P001,Rep Call,False
CALL000001217,2023-02-21,HCP000036,REP015,P001,Rep Call,True
CALL000001218,2023-02-01,HCP000036,REP015,P001,Rep Call,False
CALL000001219,2023-04-01,HCP000036,REP015,P001,Rep Call,False
CALL000001220,2023-06-16,HCP000036,REP015,P001,Rep Call,False
CALL000001221,2023-07-24,HCP000036,REP015,P001,Rep Call,False
CALL000001222,2023-07-13,HCP000036,REP015,P001,Rep Call,False
CALL000001223,2024-01-08,HCP000036,REP015,P001,Rep Call,True
CALL000001224,2024-02-27,HCP000036,REP015,P001,Rep Call,False
CALL000001225,2024-03-09,HCP000036,REP015,P001,Rep Call,True
CALL000001226,2024-05-01,HCP000036,REP015,P001,Rep Call,True
CALL000001227,2024-08-31,HCP000036,REP015,P001,Rep Call,False
CALL000001228,2024-10-24,HCP000036,REP015,P001,Rep Call,True
CALL000001229,2025-01-27,HCP000036,REP015,P001,Rep Call,False
CALL000001230,2025-03-30,HCP000036,REP015,P001,Rep Call,False
CALL000001231,2025-05-12,HCP000036,REP015,P001,Rep Call,False
CALL000001232,2025-05-15,HCP000036,REP015,P001,Rep Call,True
CALL000001233,2023-01-23,HCP000037,REP010,P001,Rep Call,True
CALL000001234,2023-06-27,HCP000037,REP010,P001,Rep Call,True
CALL000001235,2023-06-25,HCP000037,REP010,P001,Rep Call,False
CALL000001236,2023-08-23,HCP000037,REP010,P001,Rep Call,False
CALL000001237,2023-12-27,HCP000037,REP010,P001,Rep Call,False
CALL000001238,2024-01-25,HCP000037,REP010,P001,Rep Call,False
CALL000001239,2024-04-12,HCP000037,REP010,P001,Rep Call,True
CALL000001240,2024-07-28,HCP000037,REP010,P001,Rep Call,False
CALL000001241,2024-08-30,HCP000037,REP010,P001,Rep Call,True
CALL000001242,2025-09-01,HCP000037,REP010,P001,Rep Call,False
CALL000001243,2025-09-01,HCP000037,REP010,P001,Rep Call,False
CALL000001244,2023-03-18,HCP000038,REP014,P001,Rep Call,False
CALL000001245,2023-03-22,HCP000038,REP014,P001,Rep Call,False
CALL000001246,2023-04-12,HCP000038,REP014,P001,Rep Call,False
CALL000001247,2023-05-08,HCP000038,REP014,P001,Rep Call,True
CALL000001248,2023-05-11,HCP000038,REP014,P001,Rep Call,False
CALL000001249,2023-05-10,HCP000038,REP014,P001,Rep Call,False
CALL000001250,2023-06-02,HCP000038,REP014,P001,Rep Call,False
CALL000001251,2023-07-27,HCP000038,REP014,P001,Rep Call,True
CALL000001252,2023-08-05,HCP000038,REP014,P001,Rep Call,False
CALL000001253,2023-08-29,HCP000038,REP014,P001,Rep Call,False
CALL000001254,2023-10-09,HCP000038,REP014,P001,Rep Call,False
CALL000001255,2023-12-27,HCP000038,REP014,P001,Rep Call,True
CALL000001256,2023-12-25,HCP000038,REP014,P001,Rep Call,False
CALL000001257,2023-12-20,HCP000038,REP014,P001,Rep Call,False
CALL000001258,2024-03-09,HCP000038,REP014,P001,Rep Call,False
CALL000001259,2024-04-01,HCP000038,REP014,P001,Rep Call,False
CALL000001260,2024-05-09,HCP000038,REP014,P001,Rep Call,False
CALL000001261,2024-06-21,HCP000038,REP014,P001,Rep Call,False
CALL000001262,2024-07-15,HCP000038,REP014,P001,Rep Call,False
CALL000001263,2024-08-12,HCP000038,REP014,P001,Rep Call,False
CALL000001264,2024-09-23,HCP000038,REP014,P001,Rep Call,False
CALL000001265,2025-01-20,HCP000038,REP014,P001,Rep Call,True
CALL000001266,2025-03-24,HCP000038,REP014,P001,Rep Call,False
CALL000001267,2025-04-30,HCP000038,REP014,P001,Rep Call,True
CALL000001268,2025-04-21,HCP000038,REP014,P001,Rep Call,False
CALL000001269,2025-05-19,HCP000038,REP014,P001,Rep Call,False
CALL000001270,2025-06-20,HCP000038,REP014,P001,Rep Call,False
CALL000001271,2025-07-04,HCP000038,REP014,P001,Rep Call,True
CALL000001272,2025-09-11,HCP000038,REP014,P001,Rep Call,False
CALL000001273,2025-09-22,HCP000038,REP014,P001,Rep Call,False
CALL000001274,2025-10-31,HCP000038,REP014,P001,Rep Call,True
CALL000001275,2025-11-15,HCP000038,REP014,P001,Rep Call,False
CALL000001276,2025-12-21,HCP000038,REP014,P001,Rep Call,False
CALL000001277,2025-12-21,HCP000038,REP014,P001,Rep Call,True
CALL000001278,2025-12-31,HCP000038,REP014,P001,Rep Call,False
CALL000001279,2023-01-18,HCP000039,REP013,P001,Rep Call,False
CALL000001280,2023-03-21,HCP000039,REP013,P001,Rep Call,False
CALL000001281,2023-04-22,HCP000039,REP013,P001,Rep Call,False
CALL000001282,2023-06-11,HCP000039,REP013,P001,Rep Call,False
CALL000001283,2023-08-17,HCP000039,REP013,P001,Rep Call,False
CALL000001284,2023-08-24,HCP000039,REP013,P001,Rep Call,False
CALL000001285,2023-08-03,HCP000039,REP013,P001,Rep Call,False
CALL000001286,2023-08-20,HCP000039,REP013,P001,Rep Call,True
CALL000001287,2023-09-02,HCP000039,REP013,P001,Rep Call,True
CALL000001288,2023-10-07,HCP000039,REP013,P001,Rep Call,False
CALL000001289,2023-10-01,HCP000039,REP013,P001,Rep Call,False
CALL000001290,2023-11-12,HCP000039,REP013,P001,Rep Call,False
CALL000001291,2023-11-27,HCP000039,REP013,P001,Rep Call,True
CALL000001292,2023-11-07,HCP000039,REP013,P001,Rep Call,False
CALL000001293,2023-11-05,HCP000039,REP013,P001,Rep Call,False
CALL000001294,2023-12-27,HCP000039,REP013,P001,Rep Call,False
CALL000001295,2024-03-20,HCP000039,REP013,P001,Rep Call,True
CALL000001296,2024-04-16,HCP000039,REP013,P001,Rep Call,False
CALL000001297,2024-04-09,HCP000039,REP013,P001,Rep Call,False
CALL000001298,2024-04-26,HCP000039,REP013,P001,Rep Call,True
CALL000001299,2024-07-17,HCP000039,REP013,P001,Rep Call,False
CALL000001300,2024-10-09,HCP000039,REP013,P001,Rep Call,True
CALL000001301,2025-01-11,HCP000039,REP013,P001,Rep Call,False
CALL000001302,2025-02-08,HCP000039,REP013,P001,Rep Call,False
CALL000001303,2025-03-15,HCP000039,REP013,P001,Rep Call,True
CALL000001304,2025-03-04,HCP000039,REP013,P001,Rep Call,False
CALL000001305,2025-04-30,HCP000039,REP013,P001,Rep Call,True
CALL000001306,2025-04-18,HCP000039,REP013,P001,Rep Call,False
CALL000001307,2025-05-14,HCP000039,REP013,P001,Rep Call,False
CALL000001308,2025-05-18,HCP000039,REP013,P001,Rep Call,False
CALL000001309,2025-07-22,HCP000039,REP013,P001,Rep Call,False
CALL000001310,2025-10-05,HCP000039,REP013,P001,Rep Call,True
CALL000001311,2023-01-11,HCP000040,REP008,P001,Rep Call,False
CALL000001312,2023-01-24,HCP000040,REP008,P001,Rep Call,False
CALL000001313,2023-05-01,HCP000040,REP008,P001,Rep Call,True
CALL000001314,2023-06-15,HCP000040,REP008,P001,Rep Call,False
CALL000001315,2023-11-23,HCP000040,REP008,P001,Rep Call,False
CALL000001316,2023-11-11,HCP000040,REP008,P001,Rep Call,True
CALL000001317,2024-05-09,HCP000040,REP008,P001,Rep Call,False
CALL000001318,2025-06-19,HCP000040,REP008,P001,Rep Call,False
CALL000001319,2025-09-20,HCP000040,REP008,P001,Rep Call,False
CALL000001320,2025-10-08,HCP000040,REP008,P001,Rep Call,True
CALL000001321,2023-01-15,HCP000041,REP010,P001,Rep Call,False
CALL000001322,2023-04-24,HCP000041,REP010,P001,Rep Call,True
CALL000001323,2023-04-08,HCP000041,REP010,P001,Rep Call,False
CALL000001324,2023-04-16,HCP000041,REP010,P001,Rep Call,False
CALL000001325,2023-05-29,HCP000041,REP010,P001,Rep Call,False
CALL000001326,2023-05-29,HCP000041,REP010,P001,Rep Call,False
CALL000001327,2023-05-15,HCP000041,REP010,P001,Rep Call,False
CALL000001328,2023-05-29,HCP000041,REP010,P001,Rep Call,False
CALL000001329,2023-06-23,HCP000041,REP010,P001,Rep Call,False
CALL000001330,2023-06-07,HCP000041,REP010,P001,Rep Call,False
CALL000001331,2023-07-01,HCP000041,REP010,P001,Rep Call,True
CALL000001332,2023-09-14,HCP000041,REP010,P001,Rep Call,False
CALL000001333,2023-10-13,HCP000041,REP010,P001,Rep Call,False
CALL000001334,2023-10-30,HCP000041,REP010,P001,Rep Call,False
CALL000001335,2023-10-23,HCP000041,REP010,P001,Rep Call,True
CALL000001336,2023-10-24,HCP000041,REP010,P001,Rep Call,False
CALL000001337,2023-11-23,HCP000041,REP010,P001,Rep Call,False
CALL000001338,2023-12-09,HCP000041,REP010,P001,Rep Call,True
CALL000001339,2024-01-05,HCP000041,REP010,P001,Rep Call,True
CALL000001340,2024-01-07,HCP000041,REP010,P001,Rep Call,False
CALL000001341,2024-01-15,HCP000041,REP010,P001,Rep Call,False
CALL000001342,2024-02-24,HCP000041,REP010,P001,Rep Call,False
CALL000001343,2024-02-06,HCP000041,REP010,P001,Rep Call,False
CALL000001344,2024-03-17,HCP000041,REP010,P001,Rep Call,True
CALL000001345,2024-03-23,HCP000041,REP010,P001,Rep Call,False
CALL000001346,2024-03-16,HCP000041,REP010,P001,Rep Call,False
CALL000001347,2024-04-12,HCP000041,REP010,P001,Rep Call,False
CALL000001348,2024-04-22,HCP000041,REP010,P001,Rep Call,False
CALL000001349,2024-05-27,HCP000041,REP010,P001,Rep Call,False
CALL000001350,2024-06-24,HCP000041,REP010,P001,Rep Call,False
CALL000001351,2024-06-06,HCP000041,REP010,P001,Rep Call,False
CALL000001352,2024-10-11,HCP000041,REP010,P001,Rep Call,False
CALL000001353,2024-10-22,HCP000041,REP010,P001,Rep Call,False
CALL000001354,2024-11-13,HCP000041,REP010,P001,Rep Call,False
CALL000001355,2024-12-02,HCP000041,REP010,P001,Rep Call,False
CALL000001356,2025-01-07,HCP000041,REP010,P001,Rep Call,True
CALL000001357,2025-02-16,HCP000041,REP010,P001,Rep Call,False
CALL000001358,2025-02-08,HCP000041,REP010,P001,Rep Call,False
CALL000001359,2025-02-08,HCP000041,REP010,P001,Rep Call,False
CALL000001360,2025-03-09,HCP000041,REP010,P001,Rep Call,False
CALL000001361,2025-04-28,HCP000041,REP010,P001,Rep Call,False
CALL000001362,2025-05-20,HCP000041,REP010,P001,Rep Call,False
CALL000001363,2025-05-10,HCP000041,REP010,P001,Rep Call,True
CALL000001364,2025-06-17,HCP000041,REP010,P001,Rep Call,True
CALL000001365,2025-06-28,HCP000041,REP010,P001,Rep Call,False
CALL000001366,2025-07-19,HCP000041,REP010,P001,Rep Call,False
CALL000001367,2025-07-27,HCP000041,REP010,P001,Rep Call,False
CALL000001368,2025-07-13,HCP000041,REP010,P001,Rep Call,True
CALL000001369,2025-08-17,HCP000041,REP010,P001,Rep Call,False
CALL000001370,2025-09-09,HCP000041,REP010,P001,Rep Call,False
CALL000001371,2025-10-28,HCP000041,REP010,P001,Rep Call,False
CALL000001372,2025-10-06,HCP000041,REP010,P001,Rep Call,False
CALL000001373,2025-10-31,HCP000041,REP010,P001,Rep Call,False
CALL000001374,2025-12-18,HCP000041,REP010,P001,Rep Call,False
CALL000001375,2025-12-02,HCP000041,REP010,P001,Rep Call,False
CALL000001376,2023-01-13,HCP000042,REP014,P001,Rep Call,False
CALL000001377,2023-01-04,HCP000042,REP014,P001,Rep Call,False
CALL000001378,2023-01-13,HCP000042,REP014,P001,Rep Call,True
CALL000001379,2023-02-06,HCP000042,REP014,P001,Rep Call,True
CALL000001380,2023-02-10,HCP000042,REP014,P001,Rep Call,False
CALL000001381,2023-03-21,HCP000042,REP014,P001,Rep Call,False
CALL000001382,2023-03-25,HCP000042,REP014,P001,Rep Call,False
CALL000001383,2023-03-21,HCP000042,REP014,P001,Rep Call,False
CALL000001384,2023-04-05,HCP000042,REP014,P001,Rep Call,False
CALL000001385,2023-04-12,HCP000042,REP014,P001,Rep Call,False
CALL000001386,2023-05-02,HCP000042,REP014,P001,Rep Call,False
CALL000001387,2023-05-18,HCP000042,REP014,P001,Rep Call,False
CALL000001388,2023-05-08,HCP000042,REP014,P001,Rep Call,True
CALL000001389,2023-05-28,HCP000042,REP014,P001,Rep Call,True
CALL000001390,2023-05-31,HCP000042,REP014,P001,Rep Call,True
CALL000001391,2023-06-21,HCP000042,REP014,P001,Rep Call,True
CALL000001392,2023-06-22,HCP000042,REP014,P001,Rep Call,True
CALL000001393,2023-07-07,HCP000042,REP014,P001,Rep Call,True
CALL000001394,2023-08-08,HCP000042,REP014,P001,Rep Call,True
CALL000001395,2023-09-06,HCP000042,REP014,P001,Rep Call,False
CALL000001396,2023-09-10,HCP000042,REP014,P001,Rep Call,False
CALL000001397,2023-10-24,HCP000042,REP014,P001,Rep Call,False
CALL000001398,2023-10-26,HCP000042,REP014,P001,Rep Call,False
CALL000001399,2023-11-24,HCP000042,REP014,P001,Rep Call,False
CALL000001400,2023-12-05,HCP000042,REP014,P001,Rep Call,False
CALL000001401,2023-12-08,HCP000042,REP014,P001,Rep Call,True
CALL000001402,2024-01-04,HCP000042,REP014,P001,Rep Call,True
CALL000001403,2024-01-29,HCP000042,REP014,P001,Rep Call,False
CALL000001404,2024-01-06,HCP000042,REP014,P001,Rep Call,False
CALL000001405,2024-02-16,HCP000042,REP014,P001,Rep Call,False
CALL000001406,2024-03-21,HCP000042,REP014,P001,Rep Call,False
CALL000001407,2024-04-19,HCP000042,REP014,P001,Rep Call,True
CALL000001408,2024-04-16,HCP000042,REP014,P001,Rep Call,False
CALL000001409,2024-04-23,HCP000042,REP014,P001,Rep Call,False
CALL000001410,2024-04-06,HCP000042,REP014,P001,Rep Call,False
CALL000001411,2024-05-19,HCP000042,REP014,P001,Rep Call,False
CALL000001412,2024-05-29,HCP000042,REP014,P001,Rep Call,False
CALL000001413,2024-06-13,HCP000042,REP014,P001,Rep Call,False
CALL000001414,2024-06-10,HCP000042,REP014,P001,Rep Call,True
CALL000001415,2024-06-04,HCP000042,REP014,P001,Rep Call,False
CALL000001416,2024-08-01,HCP000042,REP014,P001,Rep Call,False
CALL000001417,2024-08-24,HCP000042,REP014,P001,Rep Call,False
CALL000001418,2024-09-06,HCP000042,REP014,P001,Rep Call,False
CALL000001419,2024-09-17,HCP000042,REP014,P001,Rep Call,True
CALL000001420,2024-10-13,HCP000042,REP014,P001,Rep Call,False
CALL000001421,2024-10-26,HCP000042,REP014,P001,Rep Call,False
CALL000001422,2024-10-07,HCP000042,REP014,P001,Rep Call,False
CALL000001423,2024-12-22,HCP000042,REP014,P001,Rep Call,False
CALL000001424,2024-12-18,HCP000042,REP014,P001,Rep Call,True
CALL000001425,2025-01-29,HCP000042,REP014,P001,Rep Call,True
CALL000001426,2025-02-09,HCP000042,REP014,P001,Rep Call,False
CALL000001427,2025-02-07,HCP000042,REP014,P001,Rep Call,False
CALL000001428,2025-02-15,HCP000042,REP014,P001,Rep Call,False
CALL000001429,2025-03-13,HCP000042,REP014,P001,Rep Call,True
CALL000001430,2025-03-16,HCP000042,REP014,P001,Rep Call,False
CALL000001431,2025-03-29,HCP000042,REP014,P001,Rep Call,True
CALL000001432,2025-04-22,HCP000042,REP014,P001,Rep Call,False
CALL000001433,2025-04-03,HCP000042,REP014,P001,Rep Call,False
CALL000001434,2025-05-13,HCP000042,REP014,P001,Rep Call,False
CALL000001435,2025-05-01,HCP000042,REP014,P001,Rep Call,False
CALL000001436,2025-06-23,HCP000042,REP014,P001,Rep Call,False
CALL000001437,2025-06-30,HCP000042,REP014,P001,Rep Call,False
CALL000001438,2025-06-26,HCP000042,REP014,P001,Rep Call,False
CALL000001439,2025-06-21,HCP000042,REP014,P001,Rep Call,False
CALL000001440,2025-07-01,HCP000042,REP014,P001,Rep Call,False
CALL000001441,2025-07-18,HCP000042,REP014,P001,Rep Call,False
CALL000001442,2025-08-16,HCP000042,REP014,P001,Rep Call,False
CALL000001443,2025-09-01,HCP000042,REP014,P001,Rep Call,False
CALL000001444,2025-10-29,HCP000042,REP014,P001,Rep Call,False
CALL000001445,2025-11-08,HCP000042,REP014,P001,Rep Call,False
CALL000001446,2025-11-17,HCP000042,REP014,P001,Rep Call,True
CALL000001447,2025-12-25,HCP000042,REP014,P001,Rep Call,False
CALL000001448,2023-04-28,HCP000043,REP016,P001,Rep Call,True
CALL000001449,2023-04-08,HCP000043,REP016,P001,Rep Call,True
CALL000001450,2023-05-02,HCP000043,REP016,P001,Rep Call,False
CALL000001451,2023-05-24,HCP000043,REP016,P001,Rep Call,False
CALL000001452,2023-06-28,HCP000043,REP016,P001,Rep Call,False
CALL000001453,2023-06-24,HCP000043,REP016,P001,Rep Call,False
CALL000001454,2023-08-09,HCP000043,REP016,P001,Rep Call,True
CALL000001455,2023-11-03,HCP000043,REP016,P001,Rep Call,False
CALL000001456,2023-12-10,HCP000043,REP016,P001,Rep Call,False
CALL000001457,2024-01-10,HCP000043,REP016,P001,Rep Call,True
CALL000001458,2024-01-24,HCP000043,REP016,P001,Rep Call,False
CALL000001459,2024-02-22,HCP000043,REP016,P001,Rep Call,True
CALL000001460,2024-02-06,HCP000043,REP016,P001,Rep Call,True
CALL000001461,2024-02-18,HCP000043,REP016,P001,Rep Call,False
CALL000001462,2024-03-01,HCP000043,REP016,P001,Rep Call,False
CALL000001463,2024-05-04,HCP000043,REP016,P001,Rep Call,True
CALL000001464,2024-06-26,HCP000043,REP016,P001,Rep Call,False
CALL000001465,2024-06-07,HCP000043,REP016,P001,Rep Call,True
CALL000001466,2024-07-22,HCP000043,REP016,P001,Rep Call,False
CALL000001467,2024-07-24,HCP000043,REP016,P001,Rep Call,False
CALL000001468,2024-07-24,HCP000043,REP016,P001,Rep Call,False
CALL000001469,2024-10-20,HCP000043,REP016,P001,Rep Call,True
CALL000001470,2024-11-01,HCP000043,REP016,P001,Rep Call,True
CALL000001471,2024-12-05,HCP000043,REP016,P001,Rep Call,False
CALL000001472,2025-01-30,HCP000043,REP016,P001,Rep Call,False
CALL000001473,2025-06-14,HCP000043,REP016,P001,Rep Call,False
CALL000001474,2025-07-04,HCP000043,REP016,P001,Rep Call,True
CALL000001475,2025-10-11,HCP000043,REP016,P001,Rep Call,False
CALL000001476,2025-10-13,HCP000043,REP016,P001,Rep Call,False
CALL000001477,2023-12-21,HCP000044,REP009,P001,Rep Call,False
CALL000001478,2024-01-02,HCP000044,REP009,P001,Rep Call,False
CALL000001479,2024-09-08,HCP000044,REP009,P001,Rep Call,False
CALL000001480,2024-10-02,HCP000044,REP009,P001,Rep Call,False
CALL000001481,2024-10-21,HCP000044,REP009,P001,Rep Call,False
CALL000001482,2024-11-27,HCP000044,REP009,P001,Rep Call,False
CALL000001483,2025-01-18,HCP000044,REP009,P001,Rep Call,False
CALL000001484,2025-03-23,HCP000044,REP009,P001,Rep Call,True
CALL000001485,2025-05-27,HCP000044,REP009,P001,Rep Call,False
CALL000001486,2025-08-10,HCP000044,REP009,P001,Rep Call,False
CALL000001487,2025-10-10,HCP000044,REP009,P001,Rep Call,True
CALL000001488,2023-01-09,HCP000045,REP015,P001,Rep Call,True
CALL000001489,2023-02-27,HCP000045,REP015,P001,Rep Call,False
CALL000001490,2023-02-06,HCP000045,REP015,P001,Rep Call,False
CALL000001491,2023-05-05,HCP000045,REP015,P001,Rep Call,True
CALL000001492,2023-06-12,HCP000045,REP015,P001,Rep Call,True
CALL000001493,2023-06-24,HCP000045,REP015,P001,Rep Call,False
CALL000001494,2023-10-20,HCP000045,REP015,P001,Rep Call,False
CALL000001495,2023-10-19,HCP000045,REP015,P001,Rep Call,False
CALL000001496,2024-02-23,HCP000045,REP015,P001,Rep Call,False
CALL000001497,2024-02-07,HCP000045,REP015,P001,Rep Call,False
CALL000001498,2024-04-09,HCP000045,REP015,P001,Rep Call,True
CALL000001499,2024-04-21,HCP000045,REP015,P001,Rep Call,False
CALL000001500,2024-05-23,HCP000045,REP015,P001,Rep Call,False
CALL000001501,2024-06-24,HCP000045,REP015,P001,Rep Call,False
CALL000001502,2024-06-28,HCP000045,REP015,P001,Rep Call,False
CALL000001503,2024-07-09,HCP000045,REP015,P001,Rep Call,False
CALL000001504,2024-10-26,HCP000045,REP015,P001,Rep Call,False
CALL000001505,2024-10-02,HCP000045,REP015,P001,Rep Call,False
CALL000001506,2024-10-26,HCP000045,REP015,P001,Rep Call,True
CALL000001507,2024-11-18,HCP000045,REP015,P001,Rep Call,False
CALL000001508,2024-12-19,HCP000045,REP015,P001,Rep Call,False
CALL000001509,2025-02-23,HCP000045,REP015,P001,Rep Call,False
CALL000001510,2025-05-22,HCP000045,REP015,P001,Rep Call,True
CALL000001511,2025-06-14,HCP000045,REP015,P001,Rep Call,False
CALL000001512,2025-06-12,HCP000045,REP015,P001,Rep Call,False
CALL000001513,2025-07-10,HCP000045,REP015,P001,Rep Call,False
CALL000001514,2025-08-10,HCP000045,REP015,P001,Rep Call,False
CALL000001515,2025-10-04,HCP000045,REP015,P001,Rep Call,False
CALL000001516,2023-02-16,HCP000046,REP005,P001,Rep Call,False
CALL000001517,2023-05-11,HCP000046,REP005,P001,Rep Call,False
CALL000001518,2023-08-01,HCP000046,REP005,P001,Rep Call,False
CALL000001519,2023-10-01,HCP000046,REP005,P001,Rep Call,False
CALL000001520,2023-10-12,HCP000046,REP005,P001,Rep Call,False
CALL000001521,2023-10-10,HCP000046,REP005,P001,Rep Call,False
CALL000001522,2023-10-14,HCP000046,REP005,P001,Rep Call,True
CALL000001523,2023-10-16,HCP000046,REP005,P001,Rep Call,True
CALL000001524,2023-11-25,HCP000046,REP005,P001,Rep Call,True
CALL000001525,2023-12-08,HCP000046,REP005,P001,Rep Call,False
CALL000001526,2023-12-26,HCP000046,REP005,P001,Rep Call,False
CALL000001527,2023-12-21,HCP000046,REP005,P001,Rep Call,True
CALL000001528,2023-12-14,HCP000046,REP005,P001,Rep Call,False
CALL000001529,2024-01-30,HCP000046,REP005,P001,Rep Call,False
CALL000001530,2024-03-29,HCP000046,REP005,P001,Rep Call,True
CALL000001531,2024-04-02,HCP000046,REP005,P001,Rep Call,False
CALL000001532,2024-06-04,HCP000046,REP005,P001,Rep Call,False
